idade,genero,ds_ensino_medio,ds_ingresso,cd_curso,valor_mensalidade_liquido,qtd_mensalidade_paga_atraso,qtd_semestres_curso,qtd_reprovacoes,coeficiente_rendimento,situacao,evasao,media_acessos_por_dia,semestres_existencia_curso,categoria_motivo_cancelamento,qtd_professores,qtd_professores_mestrado,qtd_professores_doutorado,qtd_professores_especialista,qtd_professores_graduado,qtd_professores_M,qtd_professores_F,idade_media_professores,cluster
53,M,Não informado,Vestibular,REC_HUM_EAD,264.06072,3,4,2,6.02,TRANCADA,0,1.221556886227545,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,0
35,F,Não informado,Vestibular,LIC_LET_EAD,99.002834,0,8,1,5.12,TRANCADA,0,0.0225352112676056,4,NA,11.0,3,2,5,1,1,10,46.09090909090909,0
28,F,Não informado,Transferência,LIC_PED_EAD,307.80433,0,8,3,0.0,TRANCADA,0,0.0,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
44,M,Não informado,Transferência,GESFIN_EAD,263.90484,0,4,1,7.61,CONCLUIDO,0,1.0422535211267605,8,NA,16.0,4,2,9,1,3,13,41.375,1
44,M,Não informado,Transferência,GESFIN_EAD,263.90484,1,4,1,7.61,CONCLUIDO,0,1.0422535211267605,8,NA,10.0,1,1,8,0,0,10,44.1,2
31,M,Não informado,Vestibular,LOG_EAD,264.06072,0,4,2,6.5,CONCLUIDO,0,0.412087912087912,4,NA,11.0,0,1,8,2,2,9,43.90909090909091,1
31,M,Não informado,Vestibular,LOG_EAD,264.06072,0,4,2,6.5,TRANCADA,0,0.412087912087912,4,NA,10.0,0,1,8,1,1,9,45.1,1
35,M,Não informado,Transferência,BED_FIS_EAD,307.80433,2,8,9,3.52,CONCLUIDO,0,0.7415730337078652,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
35,M,Não informado,Transferência,BED_FIS_EAD,307.80433,9,8,9,3.53,CONCLUIDO,0,0.7415730337078652,4,NA,10.0,2,0,8,0,1,9,45.1,0
31,F,Não informado,Vestibular,LED_FIS_EAD,307.98614,7,8,1,7.66,ABANDONO,1,0.8126721763085399,4,Questões Financeiras,15.0,5,1,7,2,3,12,46.8,3
24,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,2,7.31,CONCLUIDO,0,1.90633608815427,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
24,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,2,7.31,CONCLUIDO,0,1.90633608815427,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
44,F,Não informado,Transferência,LIC_PED_EAD,307.80433,0,8,3,5.63,CONCLUIDO,0,1.28099173553719,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
44,F,Não informado,Transferência,LIC_PED_EAD,307.80433,0,8,3,5.63,CONCLUIDO,0,1.28099173553719,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
30,F,Não informado,Transferência,LIC_PED_EAD,307.80433,0,8,4,6.54,CONCLUIDO,0,0.7613636363636364,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
30,F,Não informado,Transferência,LIC_PED_EAD,307.80433,1,8,4,6.54,CONCLUIDO,0,0.7613636363636364,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
41,F,Não informado,Vestibular,GES_COM_EAD,99.00227200000003,5,4,7,0.03,ABANDONO,1,0.0,4,Questões Financeiras,12.0,2,1,8,1,2,10,43.833333333333336,1
42,F,Não informado,Vestibular,GESFIN_EAD,264.06072,2,4,0,7.94,CONCLUIDO,0,2.806094182825485,8,NA,16.0,4,2,9,1,3,13,41.375,1
42,F,Não informado,Vestibular,GESFIN_EAD,264.06072,2,4,0,7.94,CONCLUIDO,0,2.806094182825485,8,NA,10.0,1,1,8,0,0,10,44.1,2
24,M,Não informado,Vestibular,PRO_GER_EAD,310.82472,4,4,1,6.05,TRANCADA,0,0.0966850828729281,5,NA,13.0,1,2,8,2,4,9,45.92307692307692,1
50,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,0,7.46,CONCLUIDO,0,3.325,4,NA,13.0,3,1,8,1,1,12,45.15384615384615,1
50,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,2,4,0,7.46,CONCLUIDO,0,3.325,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,1
31,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,1,7.42,CONCLUIDO,0,1.752112676056338,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
31,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,1,7.42,CONCLUIDO,0,1.752112676056338,4,NA,20.0,9,1,9,1,3,17,43.05,3
30,M,Não informado,Vestibular,BED_FIS_EAD,362.34733,4,8,6,4.25,CONCLUIDO,0,0.5248618784530387,4,NA,16.0,6,1,8,1,1,15,43.6875,3
30,M,Não informado,Vestibular,BED_FIS_EAD,362.34733,9,8,6,4.25,CONCLUIDO,0,0.5248618784530387,4,NA,11.0,2,0,8,1,1,10,46.45454545454545,0
40,F,Não informado,Vestibular,SER_SOC_EAD,362.34733,11,8,4,4.59,ABANDONO,1,0.2017291066282421,4,Questões Financeiras,13.0,4,1,6,2,2,11,43.84615384615385,0
32,F,Não informado,Vestibular,LIC_PED_EAD,307.80433,2,8,1,4.65,TRANCADA,0,0.0,4,NA,20.0,9,1,9,1,3,17,43.05,3
46,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,2,7.17,CONCLUIDO,0,1.4281767955801106,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
46,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,2,7.17,CONCLUIDO,0,1.4281767955801106,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
51,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,8.46,CONCLUIDO,0,1.3381502890173411,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
51,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,8.46,CONCLUIDO,0,1.3381502890173411,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
32,M,Não informado,Transferência,CIC_EAD,307.98614,7,8,2,6.83,CONCLUIDO,0,0.5331412103746398,8,NA,9.0,2,2,5,0,1,8,44.55555555555556,2
32,M,Não informado,Transferência,CIC_EAD,307.98614,13,8,2,6.83,CONCLUIDO,0,0.5331412103746398,8,NA,1.0,0,1,0,0,0,1,41.0,2
50,M,Não informado,Vestibular,LED_FIS_EAD,336.5531291968842,1,8,4,5.85,CONCLUIDO,0,0.8677685950413223,4,NA,15.0,5,1,7,2,3,12,46.8,3
50,M,Não informado,Vestibular,LED_FIS_EAD,336.5531291968842,1,8,4,5.85,CONCLUIDO,0,0.8677685950413223,4,NA,10.0,2,0,7,1,1,9,47.4,4
33,F,Não informado,Vestibular,GES_COM_EAD,264.06072,0,4,2,0.1,TRANCADA,0,0.0082872928176795,4,NA,12.0,2,1,8,1,2,10,43.833333333333336,1
29,F,Não informado,Transferência,ADM_EAD,307.80433,0,8,2,2.4,TRANCADA,0,0.0424929178470254,8,NA,5.0,2,2,1,0,3,2,38.4,2
21,M,Não informado,Vestibular,ADM_EAD,307.98614,5,8,0,7.74,CONCLUIDO,0,0.4970930232558139,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
21,M,Não informado,Vestibular,ADM_EAD,307.98614,11,8,0,7.74,CONCLUIDO,0,0.4970930232558139,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,1,7.39,CONCLUIDO,0,0.8238805970149253,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,1,7.39,CONCLUIDO,0,0.8238805970149253,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
43,F,Não informado,Transferência,PRO_GER_EAD,264.06072,0,4,4,4.97,CONCLUIDO,0,0.9421487603305784,5,NA,13.0,1,2,8,2,4,9,45.92307692307692,1
43,F,Não informado,Transferência,PRO_GER_EAD,264.06072,0,4,4,4.98,CONCLUIDO,0,0.9421487603305784,5,NA,11.0,2,1,7,1,1,10,46.36363636363637,1
33,F,Não informado,Vestibular,BED_FIS_EAD,307.98614,1,8,0,8.2,TRANCADA,0,0.146067415730337,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
28,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,2,8,10,2.91,CONCLUIDO,0,0.1436619718309859,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
28,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,2,8,10,2.91,CONCLUIDO,0,0.1436619718309859,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
44,F,Não informado,Vestibular,CIC_EAD,307.98614,0,8,0,8.15,CONCLUIDO,0,1.3174157303370786,8,NA,13.0,3,2,6,2,1,12,45.0,0
44,F,Não informado,Vestibular,CIC_EAD,307.98614,2,8,0,8.15,CONCLUIDO,0,1.3174157303370786,8,NA,11.0,1,1,8,1,0,11,45.54545454545455,0
31,M,Não informado,Vestibular,CIC_EAD,308.16795,0,8,3,7.15,CONCLUIDO,0,0.3057851239669421,8,NA,13.0,3,2,6,2,1,12,45.0,0
31,M,Não informado,Vestibular,CIC_EAD,308.16795,0,8,3,7.15,CONCLUIDO,0,0.3057851239669421,8,NA,11.0,1,1,8,1,0,11,45.54545454545455,0
35,M,Não informado,Vestibular,LOG_EAD,264.06072,4,4,0,8.77,CONCLUIDO,0,0.8623595505617978,4,NA,11.0,0,1,8,2,2,9,43.90909090909091,1
35,M,Não informado,Vestibular,LOG_EAD,264.06072,6,4,0,8.78,CONCLUIDO,0,0.8623595505617978,4,NA,10.0,0,1,8,1,1,9,45.1,1
28,F,Não informado,Vestibular,CIC_EAD,307.98614,0,8,1,6.83,CONCLUIDO,0,0.5730027548209367,8,NA,13.0,3,2,6,2,1,12,45.0,0
28,F,Não informado,Vestibular,CIC_EAD,307.98614,1,8,1,6.83,TRANCADA,0,0.5730027548209367,8,NA,11.0,1,1,8,1,0,11,45.54545454545455,0
56,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,3,7.05,CONCLUIDO,0,1.1019283746556474,4,NA,13.0,3,1,8,1,1,12,45.15384615384615,1
56,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,1,4,3,7.05,CONCLUIDO,0,1.1019283746556474,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,0
32,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.01,CONCLUIDO,0,2.1911357340720223,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
32,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,9.01,CONCLUIDO,0,2.1911357340720223,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
32,F,Não informado,Transferência,LIC_PED_EAD,362.34733,7,8,10,0.58,CONCLUIDO,0,0.0260869565217391,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
32,F,Não informado,Transferência,LIC_PED_EAD,362.34733,14,8,10,0.58,CONCLUIDO,0,0.0260869565217391,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
22,M,Não informado,Transferência,LED_FIS_EAD,307.98614,1,8,9,4.61,CONCLUIDO,0,1.8362573099415205,4,NA,15.0,5,1,7,2,3,12,46.8,3
22,M,Não informado,Transferência,LED_FIS_EAD,307.98614,1,8,9,4.61,TRANCADA,0,1.8362573099415205,4,NA,10.0,2,0,7,1,1,9,47.4,4
21,M,Não informado,Vestibular,BED_FIS_EAD,307.98614,0,8,0,7.4,TRANCADA,0,0.006006006006006,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
53,F,Não informado,Vestibular,GES_PUB_EAD,264.06072,1,4,1,5.73,TRANCADA,0,0.1267605633802817,4,NA,12.0,2,1,8,1,2,10,42.083333333333336,1
34,F,Não informado,Vestibular,GESFIN_EAD,264.06072,0,4,8,5.01,CONCLUIDO,0,0.913649025069638,8,NA,16.0,4,2,9,1,3,13,41.375,1
34,F,Não informado,Vestibular,GESFIN_EAD,264.06072,0,4,8,5.01,CONCLUIDO,0,0.913649025069638,8,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
20,F,Não informado,ENEM,ADM_EAD,307.98614,0,8,2,6.78,CONCLUIDO,0,0.6629526462395543,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
20,F,Não informado,ENEM,ADM_EAD,307.98614,0,8,2,6.78,CONCLUIDO,0,0.6629526462395543,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
22,M,Não informado,Vestibular,ADM_EAD,307.98614,3,8,9,2.87,CONCLUIDO,0,0.4931129476584022,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
22,M,Não informado,Vestibular,ADM_EAD,307.98614,8,8,9,2.87,CONCLUIDO,0,0.4931129476584022,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
35,M,Não informado,Vestibular,ADM_EAD,307.98614,1,8,0,7.08,CONCLUIDO,0,2.07202216066482,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
35,M,Não informado,Vestibular,ADM_EAD,307.98614,5,8,0,7.07,CONCLUIDO,0,2.07202216066482,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
25,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,1,4,1,5.55,TRANCADA,0,0.0386740331491712,4,NA,13.0,3,1,8,1,1,12,45.15384615384615,1
42,F,Não informado,Vestibular,LOG_EAD,264.06072,4,4,2,5.23,CONCLUIDO,0,0.303030303030303,4,NA,11.0,0,1,8,2,2,9,43.90909090909091,1
42,F,Não informado,Vestibular,LOG_EAD,264.06072,6,4,2,5.23,TRANCADA,0,0.303030303030303,4,NA,10.0,0,1,8,1,1,9,45.1,1
51,F,Não informado,Vestibular,SER_SOC_EAD,99.002834,0,8,1,8.28,CONCLUIDO,0,0.9030470914127424,4,NA,13.0,4,1,6,2,2,11,43.84615384615385,0
51,F,Não informado,Vestibular,SER_SOC_EAD,99.002834,3,8,1,8.28,CONCLUIDO,0,0.9030470914127424,4,NA,10.0,3,0,6,1,0,10,44.5,4
30,F,Não informado,ENEM,ADM_EAD,307.98614,4,8,7,0.03,ABANDONO,1,0.0249307479224376,8,Questões Financeiras,14.0,2,2,8,2,3,11,45.57142857142857,0
47,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,7,8,1,7.71,CONCLUIDO,0,2.6298342541436464,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
47,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,16,8,1,7.71,CONCLUIDO,0,2.6298342541436464,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
58,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,5,4,1,4.0,TRANCADA,0,0.066860465116279,5,NA,13.0,1,2,8,2,4,9,45.92307692307692,1
34,F,Não informado,Transferência,CIC_EAD,99.002834,6,8,5,2.06,ABANDONO,1,0.069164265129683,8,Questões Financeiras,9.0,2,2,5,0,1,8,44.55555555555556,2
45,F,Não informado,Vestibular,EST_COS_EAD,280.75019000000003,2,5,3,6.96,CONCLUIDO,0,0.8567415730337079,4,NA,10.0,3,0,6,1,1,9,45.4,0
45,F,Não informado,Vestibular,EST_COS_EAD,280.75019000000003,3,5,3,6.96,CONCLUIDO,0,0.8567415730337079,4,NA,9.0,2,0,7,0,0,9,45.11111111111112,0
21,M,Não informado,Transferência,HIST_EAD,307.80433,0,8,0,8.72,CONCLUIDO,0,1.1629834254143647,10,NA,14.0,5,2,6,1,1,13,46.07142857142857,0
21,M,Não informado,Transferência,HIST_EAD,307.80433,0,8,0,8.73,CONCLUIDO,0,1.1629834254143647,10,NA,9.0,2,1,5,1,1,8,45.55555555555556,0
45,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,7.6,CONCLUIDO,0,1.0883977900552486,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
45,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,7.6,CONCLUIDO,0,1.0883977900552486,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
22,M,Não informado,Vestibular,ADM_EAD,307.98614,4,8,2,4.0,TRANCADA,0,0.0146627565982404,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
20,F,Não informado,Vestibular,LIC_LET_EAD,307.80433,6,8,5,1.68,DESISTENCIA,1,0.0412979351032448,4,Problemas Técnicos ou Administrativos,11.0,3,2,5,1,1,10,46.09090909090909,0
27,M,Não informado,Vestibular,CIC_EAD,307.98614,6,8,6,0.8,ABANDONO,1,0.0330578512396694,8,Questões Financeiras,13.0,3,2,6,2,1,12,45.0,0
28,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,3,8,2,4.3,CONCLUIDO,0,0.418732782369146,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
28,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,5,8,2,4.3,TRANCADA,0,0.418732782369146,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
48,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,4,4,3,6.08,CONCLUIDO,0,1.3976608187134505,5,NA,13.0,1,2,8,2,4,9,45.92307692307692,1
48,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,7,4,3,6.08,CONCLUIDO,0,1.3976608187134505,5,NA,11.0,2,1,7,1,1,10,46.36363636363637,1
34,F,Não informado,Vestibular,GES_AGR_EAD,264.06072,3,6,1,1.0,TRANCADA,0,0.0253521126760563,4,NA,11.0,2,1,7,1,1,10,43.27272727272727,1
51,F,Não informado,Vestibular,EST_COS_EAD,280.91602,4,5,1,5.6,TRANCADA,0,0.0133779264214046,4,NA,10.0,3,0,6,1,1,9,45.4,0
44,F,Não informado,Transferência,LED_FIS_EAD,307.98614,0,8,2,2.4,TRANCADA,0,0.071625344352617,4,NA,15.0,5,1,7,2,3,12,46.8,0
25,F,Não informado,Vestibular,ADM_EAD,307.98614,2,8,1,7.13,CONCLUIDO,0,0.4367816091954023,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
25,F,Não informado,Vestibular,ADM_EAD,307.98614,2,8,1,7.13,CONCLUIDO,0,0.4367816091954023,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
27,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,1,7.42,CONCLUIDO,0,0.8548895899053628,4,NA,13.0,3,1,8,1,1,12,45.15384615384615,1
27,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,1,7.42,CONCLUIDO,0,0.8548895899053628,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,0
25,M,Não informado,Vestibular,GES_AMB_EAD,264.06072,0,4,0,8.13,CONCLUIDO,0,2.2737430167597767,4,NA,12.0,3,2,6,1,1,11,44.583333333333336,1
25,M,Não informado,Vestibular,GES_AMB_EAD,264.06072,0,4,0,8.13,CONCLUIDO,0,2.2737430167597767,4,NA,9.0,1,1,7,0,0,9,45.44444444444444,0
20,F,Não informado,Vestibular,EST_COS_EAD,280.91602,0,5,3,6.33,CONCLUIDO,0,1.0275482093663912,4,NA,10.0,3,0,6,1,1,9,45.4,0
20,F,Não informado,Vestibular,EST_COS_EAD,280.91602,0,5,3,6.33,TRANCADA,0,1.0275482093663912,4,NA,9.0,2,0,7,0,0,9,45.11111111111112,0
38,M,Não informado,Vestibular,GES_PUB_EAD,264.06072,1,4,5,5.71,CONCLUIDO,0,1.4317548746518105,4,NA,12.0,2,1,8,1,2,10,42.083333333333336,1
38,M,Não informado,Vestibular,GES_PUB_EAD,264.06072,7,4,5,5.71,CONCLUIDO,0,1.4317548746518105,4,NA,6.0,1,1,4,0,0,6,46.0,0
20,F,Não informado,Vestibular,BED_FIS_EAD,307.98614,6,8,6,1.07,ABANDONO,1,0.0276243093922651,4,Questões Financeiras,14.0,4,1,8,1,3,11,45.21428571428572,3
36,F,Não informado,Vestibular,EDU_ESP_EAD,362.52914,1,8,3,1.9,TRANSF. INT.,0,0.6164772727272727,4,NA,11.0,4,2,4,1,1,10,46.72727272727273,0
36,F,Não informado,Vestibular,EST_COS_EAD,280.91602,1,5,3,5.66,CONCLUIDO,0,0.6164772727272727,4,NA,13.0,4,1,7,1,0,13,43.76923076923077,1
36,F,Não informado,Vestibular,EST_COS_EAD,280.91602,2,5,3,5.66,CONCLUIDO,0,0.6164772727272727,4,NA,10.0,1,0,8,1,0,10,45.0,0
41,F,Não informado,Vestibular,EDU_ESP_EAD,307.98614,0,8,2,7.63,CONCLUIDO,0,2.9916897506925206,4,NA,11.0,4,2,4,1,1,10,46.72727272727273,0
41,F,Não informado,Vestibular,EDU_ESP_EAD,307.98614,0,8,2,7.63,CONCLUIDO,0,2.9916897506925206,4,NA,15.0,5,0,9,1,3,12,43.53333333333333,3
41,F,Não informado,Vestibular,GES_AMB_EAD,310.82472,6,4,0,8.06,CONCLUIDO,0,0.369281045751634,4,NA,12.0,3,2,6,1,1,11,44.583333333333336,1
41,F,Não informado,Vestibular,GES_AMB_EAD,310.82472,15,4,0,8.06,CONCLUIDO,0,0.369281045751634,4,NA,9.0,1,1,7,0,0,9,45.44444444444444,1
21,M,Não informado,Vestibular,SER_SOC_EAD,362.52914,6,8,6,0.63,ABANDONO,1,0.0961538461538461,4,Questões Financeiras,13.0,4,1,6,2,2,11,43.84615384615385,0
44,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,2,4,0,8.09,CONCLUIDO,0,1.6309859154929578,5,NA,13.0,1,2,8,2,4,9,45.92307692307692,1
44,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,4,4,0,8.09,CONCLUIDO,0,1.6309859154929578,5,NA,11.0,2,1,7,1,1,10,46.36363636363637,1
40,F,Não informado,ENEM,REC_HUM_EAD,264.06072,5,4,7,4.28,CONCLUIDO,0,0.5182724252491694,4,NA,13.0,3,1,8,1,1,12,45.15384615384615,1
40,F,Não informado,ENEM,REC_HUM_EAD,264.06072,11,4,7,4.28,CONCLUIDO,0,0.5182724252491694,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,1
20,M,Não informado,Vestibular,LED_FIS_EAD,307.98614,0,8,0,8.45,TRANCADA,0,0.0165745856353591,4,NA,15.0,5,1,7,2,3,12,46.8,3
42,F,Não informado,Vestibular,SAU_PUB_EAD,264.06072,4,5,2,6.62,CONCLUIDO,0,0.8112676056338028,4,NA,7.0,2,1,3,1,1,6,42.85714285714285,2
42,F,Não informado,Vestibular,SAU_PUB_EAD,264.06072,10,5,2,6.62,CONCLUIDO,0,0.8112676056338028,4,NA,2.0,0,1,1,0,0,2,35.5,2
39,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,2,4,0,7.87,CONCLUIDO,0,1.7823691460055096,4,NA,13.0,3,1,8,1,1,12,45.15384615384615,1
39,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,4,4,0,7.87,CONCLUIDO,0,1.7823691460055096,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,0
26,M,Não informado,Vestibular,GES_COM_EAD,264.06072,0,4,3,6.23,CONCLUIDO,0,0.3112947658402203,4,NA,12.0,2,1,8,1,2,10,43.833333333333336,1
26,M,Não informado,Vestibular,GES_COM_EAD,264.06072,0,4,3,6.23,CONCLUIDO,0,0.3112947658402203,4,NA,8.0,1,0,7,0,0,8,46.375,0
25,M,Não informado,Vestibular,PRO_IND_EAD,280.91602,1,6,2,5.53,TRANCADA,0,0.1720116618075801,4,NA,13.0,2,3,6,2,3,10,45.69230769230769,3
22,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,3,8,1,7.73,CONCLUIDO,0,1.0852272727272727,4,NA,20.0,9,1,9,1,3,17,43.05,3
22,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,9,8,1,7.72,CONCLUIDO,0,1.0852272727272727,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
52,F,Não informado,Segunda Graduação,SER_SOC_EAD,307.98614,5,8,2,7.23,CONCLUIDO,0,1.146814404432133,4,NA,16.0,8,0,7,1,0,16,41.5625,4
52,F,Não informado,Segunda Graduação,SER_SOC_EAD,307.98614,9,8,2,7.23,CONCLUIDO,0,1.146814404432133,4,NA,10.0,3,0,6,1,0,10,44.5,4
33,F,Não informado,Transferência,LIC_PED_EAD,362.34733,0,8,5,5.48,CONCLUIDO,0,0.5867768595041323,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
33,F,Não informado,Transferência,LIC_PED_EAD,362.34733,2,8,5,5.48,CONCLUIDO,0,0.5867768595041323,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
20,F,Não informado,Vestibular,BED_FIS_EAD,362.52914,4,8,0,8.7,TRANCADA,0,0.0,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
23,F,Não informado,Vestibular,BED_FIS_EAD,307.98614,4,8,0,7.75,TRANCADA,0,0.0,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
29,F,Não informado,Vestibular,BED_FIS_EAD,307.98614,1,8,2,7.22,CONCLUIDO,0,1.1452513966480449,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
29,F,Não informado,Vestibular,BED_FIS_EAD,307.98614,2,8,2,7.22,CONCLUIDO,0,1.1452513966480449,4,NA,10.0,2,0,8,0,1,9,45.1,0
22,F,Não informado,Vestibular,GES_AGR_EAD,264.06072,0,6,1,7.23,CONCLUIDO,0,0.569060773480663,4,NA,11.0,2,1,7,1,1,10,43.27272727272727,1
22,F,Não informado,Vestibular,GES_AGR_EAD,264.06072,0,6,1,7.23,TRANCADA,0,0.569060773480663,4,NA,7.0,1,1,5,0,0,7,42.71428571428572,2
21,F,Não informado,Vestibular,ADM_EAD,307.98614,1,8,0,7.1,TRANCADA,0,0.0238805970149253,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
26,F,Não informado,Transferência,LIC_PED_EAD,362.34733,6,8,8,0.0,ABANDONO,1,0.0057142857142857,4,Questões Financeiras,17.0,5,2,8,2,1,16,45.64705882352941,0
24,M,Não informado,Vestibular,HIST_EAD,307.80433,5,8,13,1.4,ABANDONO,1,0.1361111111111111,10,Questões Financeiras,14.0,5,2,6,1,1,13,46.07142857142857,0
24,M,Não informado,Vestibular,HIST_EAD,307.80433,9,8,13,1.4,CONCLUIDO,0,0.1361111111111111,10,NA,9.0,2,1,5,1,1,8,45.55555555555556,0
31,F,Não informado,Reingresso,LIC_PED_EAD,307.98614,0,8,8,0.55,CONCLUIDO,0,0.0814606741573033,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
31,F,Não informado,Reingresso,LIC_PED_EAD,307.98614,1,8,8,0.55,TRANCADA,0,0.0814606741573033,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
51,F,Não informado,Vestibular,CIC_EAD,360.89285,0,8,3,3.02,CONCLUIDO,0,0.7335243553008596,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
51,F,Não informado,Vestibular,CIC_EAD,360.89285,1,8,3,3.02,CONCLUIDO,0,0.7335243553008596,8,NA,14.0,2,1,10,1,1,13,46.35714285714285,0
55,F,Não informado,Vestibular,SER_SOC_EAD,307.98614,0,8,0,8.79,CONCLUIDO,0,2.157458563535912,4,NA,13.0,4,1,6,2,2,11,43.84615384615385,0
55,F,Não informado,Vestibular,SER_SOC_EAD,307.98614,2,8,0,8.79,CONCLUIDO,0,2.157458563535912,4,NA,10.0,3,0,6,1,0,10,44.5,4
26,M,Não informado,Vestibular,CIC_EAD,307.98614,0,8,6,4.25,CONCLUIDO,0,0.4305949008498583,8,NA,13.0,3,2,6,2,1,12,45.0,0
